train_code,is_moving,from_code,to_code,date,time
TRAIN 0-3,True,CC5,CC6,06/01/2017,20:39
TRAIN 0-3,False,CC6,CC7,06/01/2017,20:39
TRAIN 0-4,True,CC3,CC4,06/01/2017,20:39
TRAIN 0-4,False,CC4,CC5,06/01/2017,20:39
TRAIN 0-5,False,CC1,CC2,06/01/2017,20:39
TRAIN 0-6,True,CC5,CC4,06/01/2017,20:39
TRAIN 0-6,False,CC4,CC3,06/01/2017,20:39
TRAIN 0-7,False,CC6,CC5,06/01/2017,20:39
TRAIN 0-9,True,CC12,CC11,06/01/2017,20:39
TRAIN 0-9,False,CC11,CC10,06/01/2017,20:39
TRAIN 0-12,True,CC19,CC17,06/01/2017,20:39
TRAIN 1-0,True,CC19,CC17,06/01/2017,20:39
TRAIN 1-1,True,CC21,CC20,06/01/2017,20:39
TRAIN 1-1,False,CC20,CC19,06/01/2017,20:39
TRAIN 1-3,True,CC26,CC25,06/01/2017,20:39
TRAIN 1-3,False,CC25,CC24,06/01/2017,20:39
TRAIN 1-4,True,CC28,CC27,06/01/2017,20:39
TRAIN 1-4,False,CC27,CC26,06/01/2017,20:39
TRAIN 1-5,True,CC28,CC29,06/01/2017,20:39
TRAIN 1-5,False,CC29,CC28,06/01/2017,20:39
TRAIN 1-6,True,CC26,CC27,06/01/2017,20:39
TRAIN 1-6,False,CC27,CC28,06/01/2017,20:39
TRAIN 1-7,True,CC24,CC25,06/01/2017,20:39
TRAIN 1-7,False,CC25,CC26,06/01/2017,20:39
TRAIN 1-9,True,CC19,CC20,06/01/2017,20:39
TRAIN 1-9,False,CC20,CC21,06/01/2017,20:39
TRAIN 1-10,True,CC17,CC19,06/01/2017,20:39
TRAIN 1-11,True,CC15,CC16,06/01/2017,20:39
TRAIN 1-11,False,CC16,CC17,06/01/2017,20:39
TRAIN 1-12,True,CC13,CC14,06/01/2017,20:39
TRAIN 1-12,False,CC14,CC15,06/01/2017,20:39
TRAIN 0-0,True,CC13,CC14,06/01/2017,20:40
TRAIN 0-0,False,CC14,CC15,06/01/2017,20:40
TRAIN 0-2,True,CC8,CC9,06/01/2017,20:40
TRAIN 0-2,False,CC9,CC10,06/01/2017,20:40
TRAIN 0-3,False,CC7,CC8,06/01/2017,20:40
TRAIN 0-5,False,CC2,CC3,06/01/2017,20:40
TRAIN 0-8,True,CC9,CC8,06/01/2017,20:40
TRAIN 0-10,True,CC14,CC13,06/01/2017,20:40
TRAIN 0-10,False,CC13,CC12,06/01/2017,20:40
TRAIN 0-11,True,CC16,CC15,06/01/2017,20:40
TRAIN 0-11,False,CC15,CC14,06/01/2017,20:40
TRAIN 0-12,True,CC19,CC17,06/01/2017,20:40
TRAIN 0-12,False,CC17,CC16,06/01/2017,20:40
TRAIN 1-0,True,CC19,CC17,06/01/2017,20:40
TRAIN 1-2,True,CC23,CC22,06/01/2017,20:40
TRAIN 1-2,False,CC22,CC21,06/01/2017,20:40
TRAIN 1-8,True,CC22,CC23,06/01/2017,20:40
TRAIN 1-8,False,CC23,CC24,06/01/2017,20:40
TRAIN 1-10,True,CC17,CC19,06/01/2017,20:40
TRAIN 0-1,True,CC11,CC12,06/01/2017,20:41
TRAIN 0-1,False,CC12,CC13,06/01/2017,20:41
TRAIN 0-4,True,CC4,CC5,06/01/2017,20:41
TRAIN 0-4,False,CC5,CC6,06/01/2017,20:41
TRAIN 0-6,True,CC4,CC3,06/01/2017,20:41
TRAIN 0-6,False,CC3,CC2,06/01/2017,20:41
TRAIN 0-7,True,CC6,CC5,06/01/2017,20:41
TRAIN 0-8,True,CC9,CC8,06/01/2017,20:41
TRAIN 0-8,False,CC8,CC7,06/01/2017,20:41
TRAIN 0-9,True,CC11,CC10,06/01/2017,20:41
TRAIN 0-9,False,CC10,CC9,06/01/2017,20:41
TRAIN 1-0,True,CC19,CC17,06/01/2017,20:41
TRAIN 1-0,False,CC17,CC16,06/01/2017,20:41
TRAIN 1-1,True,CC20,CC19,06/01/2017,20:41
TRAIN 1-3,True,CC25,CC24,06/01/2017,20:41
TRAIN 1-3,False,CC24,CC23,06/01/2017,20:41
TRAIN 1-4,True,CC27,CC26,06/01/2017,20:41
TRAIN 1-4,False,CC26,CC25,06/01/2017,20:41
TRAIN 1-5,True,CC29,CC28,06/01/2017,20:41
TRAIN 1-6,True,CC27,CC28,06/01/2017,20:41
TRAIN 1-6,False,CC28,CC29,06/01/2017,20:41
TRAIN 1-7,True,CC25,CC26,06/01/2017,20:41
TRAIN 1-9,True,CC20,CC21,06/01/2017,20:41
TRAIN 1-9,False,CC21,CC22,06/01/2017,20:41
TRAIN 1-10,True,CC17,CC19,06/01/2017,20:41
TRAIN 1-10,False,CC19,CC20,06/01/2017,20:41
TRAIN 1-11,True,CC16,CC17,06/01/2017,20:41
TRAIN 1-12,True,CC14,CC15,06/01/2017,20:41
TRAIN 0-0,True,CC14,CC15,06/01/2017,20:42
TRAIN 0-2,True,CC9,CC10,06/01/2017,20:42
TRAIN 0-2,False,CC10,CC11,06/01/2017,20:42
TRAIN 0-3,True,CC7,CC8,06/01/2017,20:42
TRAIN 0-3,False,CC8,CC9,06/01/2017,20:42
TRAIN 0-5,True,CC2,CC3,06/01/2017,20:42
TRAIN 0-5,False,CC3,CC4,06/01/2017,20:42
TRAIN 0-7,True,CC6,CC5,06/01/2017,20:42
TRAIN 0-7,False,CC5,CC4,06/01/2017,20:42
TRAIN 0-10,True,CC13,CC12,06/01/2017,20:42
TRAIN 0-10,False,CC12,CC11,06/01/2017,20:42
TRAIN 0-11,True,CC15,CC14,06/01/2017,20:42
TRAIN 0-12,True,CC17,CC16,06/01/2017,20:42
TRAIN 1-1,True,CC20,CC19,06/01/2017,20:42
TRAIN 1-1,False,CC19,CC17,06/01/2017,20:42
TRAIN 1-2,True,CC22,CC21,06/01/2017,20:42
TRAIN 1-2,False,CC21,CC20,06/01/2017,20:42
TRAIN 1-5,True,CC29,CC28,06/01/2017,20:42
TRAIN 1-5,False,CC28,CC27,06/01/2017,20:42
TRAIN 1-7,True,CC25,CC26,06/01/2017,20:42
TRAIN 1-7,False,CC26,CC27,06/01/2017,20:42
TRAIN 1-8,True,CC23,CC24,06/01/2017,20:42
TRAIN 1-8,False,CC24,CC25,06/01/2017,20:42
TRAIN 1-11,True,CC16,CC17,06/01/2017,20:42
TRAIN 1-11,False,CC17,CC19,06/01/2017,20:42
TRAIN 1-12,True,CC14,CC15,06/01/2017,20:42
TRAIN 1-12,False,CC15,CC16,06/01/2017,20:42
TRAIN 0-0,True,CC14,CC15,06/01/2017,20:43
TRAIN 0-0,False,CC15,CC16,06/01/2017,20:43
TRAIN 0-1,True,CC12,CC13,06/01/2017,20:43
TRAIN 0-1,False,CC13,CC14,06/01/2017,20:43
TRAIN 0-4,True,CC5,CC6,06/01/2017,20:43
TRAIN 0-6,True,CC3,CC2,06/01/2017,20:43
TRAIN 0-6,False,CC2,CC1,06/01/2017,20:43
TRAIN 0-8,True,CC8,CC7,06/01/2017,20:43
TRAIN 0-8,False,CC7,CC6,06/01/2017,20:43
TRAIN 0-9,True,CC10,CC9,06/01/2017,20:43
TRAIN 0-9,False,CC9,CC8,06/01/2017,20:43
TRAIN 0-11,True,CC15,CC14,06/01/2017,20:43
TRAIN 0-11,False,CC14,CC13,06/01/2017,20:43
TRAIN 0-12,True,CC17,CC16,06/01/2017,20:43
TRAIN 0-12,False,CC16,CC15,06/01/2017,20:43
TRAIN 1-0,True,CC17,CC16,06/01/2017,20:43
TRAIN 1-3,True,CC24,CC23,06/01/2017,20:43
TRAIN 1-3,False,CC23,CC22,06/01/2017,20:43
TRAIN 1-4,True,CC26,CC25,06/01/2017,20:43
TRAIN 1-6,True,CC28,CC29,06/01/2017,20:43
TRAIN 1-9,True,CC21,CC22,06/01/2017,20:43
TRAIN 1-9,False,CC22,CC23,06/01/2017,20:43
TRAIN 1-10,True,CC19,CC20,06/01/2017,20:43
TRAIN 0-2,True,CC10,CC11,06/01/2017,20:44
TRAIN 0-2,False,CC11,CC12,06/01/2017,20:44
TRAIN 0-3,True,CC8,CC9,06/01/2017,20:44
TRAIN 0-4,True,CC5,CC6,06/01/2017,20:44
TRAIN 0-4,False,CC6,CC7,06/01/2017,20:44
TRAIN 0-5,True,CC3,CC4,06/01/2017,20:44
TRAIN 0-5,False,CC4,CC5,06/01/2017,20:44
TRAIN 0-6,False,CC1,CC2,06/01/2017,20:44
TRAIN 0-7,True,CC5,CC4,06/01/2017,20:44
TRAIN 0-7,False,CC4,CC3,06/01/2017,20:44
TRAIN 0-8,False,CC6,CC5,06/01/2017,20:44
TRAIN 0-10,True,CC12,CC11,06/01/2017,20:44
TRAIN 0-10,False,CC11,CC10,06/01/2017,20:44
TRAIN 1-0,True,CC17,CC16,06/01/2017,20:44
TRAIN 1-0,False,CC16,CC15,06/01/2017,20:44
TRAIN 1-1,True,CC19,CC17,06/01/2017,20:44
TRAIN 1-2,True,CC21,CC20,06/01/2017,20:44
TRAIN 1-2,False,CC20,CC19,06/01/2017,20:44
TRAIN 1-4,True,CC26,CC25,06/01/2017,20:44
TRAIN 1-4,False,CC25,CC24,06/01/2017,20:44
TRAIN 1-5,True,CC28,CC27,06/01/2017,20:44
TRAIN 1-5,False,CC27,CC26,06/01/2017,20:44
TRAIN 1-6,True,CC28,CC29,06/01/2017,20:44
TRAIN 1-6,False,CC29,CC28,06/01/2017,20:44
TRAIN 1-7,True,CC26,CC27,06/01/2017,20:44
TRAIN 1-7,False,CC27,CC28,06/01/2017,20:44
TRAIN 1-8,True,CC24,CC25,06/01/2017,20:44
TRAIN 1-8,False,CC25,CC26,06/01/2017,20:44
TRAIN 1-10,True,CC19,CC20,06/01/2017,20:44
TRAIN 1-10,False,CC20,CC21,06/01/2017,20:44
TRAIN 1-11,True,CC17,CC19,06/01/2017,20:44
TRAIN 1-12,True,CC15,CC16,06/01/2017,20:44
TRAIN 1-12,False,CC16,CC17,06/01/2017,20:44
TRAIN 0-0,True,CC15,CC16,06/01/2017,20:45
TRAIN 0-0,False,CC16,CC17,06/01/2017,20:45
TRAIN 0-1,True,CC13,CC14,06/01/2017,20:45
TRAIN 0-1,False,CC14,CC15,06/01/2017,20:45
TRAIN 0-3,True,CC8,CC9,06/01/2017,20:45
TRAIN 0-3,False,CC9,CC10,06/01/2017,20:45
TRAIN 0-4,False,CC7,CC8,06/01/2017,20:45
TRAIN 0-6,False,CC2,CC3,06/01/2017,20:45
TRAIN 0-9,True,CC9,CC8,06/01/2017,20:45
TRAIN 0-11,True,CC14,CC13,06/01/2017,20:45
TRAIN 0-11,False,CC13,CC12,06/01/2017,20:45
TRAIN 0-12,True,CC16,CC15,06/01/2017,20:45
TRAIN 0-12,False,CC15,CC14,06/01/2017,20:45
TRAIN 1-1,True,CC19,CC17,06/01/2017,20:45
TRAIN 1-3,True,CC23,CC22,06/01/2017,20:45
TRAIN 1-3,False,CC22,CC21,06/01/2017,20:45
TRAIN 1-9,True,CC22,CC23,06/01/2017,20:45
TRAIN 1-9,False,CC23,CC24,06/01/2017,20:45
TRAIN 1-11,True,CC17,CC19,06/01/2017,20:45
TRAIN 0-2,True,CC11,CC12,06/01/2017,20:46
TRAIN 0-2,False,CC12,CC13,06/01/2017,20:46
TRAIN 0-5,True,CC4,CC5,06/01/2017,20:46
TRAIN 0-5,False,CC5,CC6,06/01/2017,20:46
TRAIN 0-7,True,CC4,CC3,06/01/2017,20:46
TRAIN 0-7,False,CC3,CC2,06/01/2017,20:46
TRAIN 0-8,True,CC6,CC5,06/01/2017,20:46
TRAIN 0-9,True,CC9,CC8,06/01/2017,20:46
TRAIN 0-9,False,CC8,CC7,06/01/2017,20:46
TRAIN 0-10,True,CC11,CC10,06/01/2017,20:46
TRAIN 0-10,False,CC10,CC9,06/01/2017,20:46
TRAIN 1-0,True,CC16,CC15,06/01/2017,20:46
TRAIN 1-0,False,CC15,CC14,06/01/2017,20:46
TRAIN 1-1,True,CC19,CC17,06/01/2017,20:46
TRAIN 1-1,False,CC17,CC16,06/01/2017,20:46
TRAIN 1-2,True,CC20,CC19,06/01/2017,20:46
TRAIN 1-4,True,CC25,CC24,06/01/2017,20:46
TRAIN 1-4,False,CC24,CC23,06/01/2017,20:46
TRAIN 1-5,True,CC27,CC26,06/01/2017,20:46
TRAIN 1-5,False,CC26,CC25,06/01/2017,20:46
TRAIN 1-6,True,CC29,CC28,06/01/2017,20:46
TRAIN 1-7,True,CC27,CC28,06/01/2017,20:46
TRAIN 1-7,False,CC28,CC29,06/01/2017,20:46
TRAIN 1-8,True,CC25,CC26,06/01/2017,20:46
TRAIN 1-10,True,CC20,CC21,06/01/2017,20:46
TRAIN 1-10,False,CC21,CC22,06/01/2017,20:46
TRAIN 1-11,True,CC17,CC19,06/01/2017,20:46
TRAIN 1-11,False,CC19,CC20,06/01/2017,20:46
TRAIN 1-12,True,CC16,CC17,06/01/2017,20:46
TRAIN 0-0,True,CC16,CC17,06/01/2017,20:47
TRAIN 0-1,True,CC14,CC15,06/01/2017,20:47
TRAIN 0-3,True,CC9,CC10,06/01/2017,20:47
TRAIN 0-3,False,CC10,CC11,06/01/2017,20:47
TRAIN 0-4,True,CC7,CC8,06/01/2017,20:47
TRAIN 0-4,False,CC8,CC9,06/01/2017,20:47
TRAIN 0-6,True,CC2,CC3,06/01/2017,20:47
TRAIN 0-6,False,CC3,CC4,06/01/2017,20:47
TRAIN 0-8,True,CC6,CC5,06/01/2017,20:47
TRAIN 0-8,False,CC5,CC4,06/01/2017,20:47
TRAIN 0-11,True,CC13,CC12,06/01/2017,20:47
TRAIN 0-11,False,CC12,CC11,06/01/2017,20:47
TRAIN 0-12,True,CC15,CC14,06/01/2017,20:47
TRAIN 1-2,True,CC20,CC19,06/01/2017,20:47
TRAIN 1-2,False,CC19,CC17,06/01/2017,20:47
TRAIN 1-3,True,CC22,CC21,06/01/2017,20:47
TRAIN 1-3,False,CC21,CC20,06/01/2017,20:47
TRAIN 1-6,True,CC29,CC28,06/01/2017,20:47
TRAIN 1-6,False,CC28,CC27,06/01/2017,20:47
TRAIN 1-8,True,CC25,CC26,06/01/2017,20:47
TRAIN 1-8,False,CC26,CC27,06/01/2017,20:47
TRAIN 1-9,True,CC23,CC24,06/01/2017,20:47
TRAIN 1-9,False,CC24,CC25,06/01/2017,20:47
TRAIN 1-12,True,CC16,CC17,06/01/2017,20:47
TRAIN 1-12,False,CC17,CC19,06/01/2017,20:47
TRAIN 0-0,True,CC16,CC17,06/01/2017,20:48
TRAIN 0-0,False,CC17,CC19,06/01/2017,20:48
TRAIN 0-1,True,CC14,CC15,06/01/2017,20:48
TRAIN 0-1,False,CC15,CC16,06/01/2017,20:48
TRAIN 0-2,True,CC12,CC13,06/01/2017,20:48
TRAIN 0-2,False,CC13,CC14,06/01/2017,20:48
TRAIN 0-5,True,CC5,CC6,06/01/2017,20:48
TRAIN 0-7,True,CC3,CC2,06/01/2017,20:48
TRAIN 0-7,False,CC2,CC1,06/01/2017,20:48
TRAIN 0-9,True,CC8,CC7,06/01/2017,20:48
TRAIN 0-9,False,CC7,CC6,06/01/2017,20:48
TRAIN 0-10,True,CC10,CC9,06/01/2017,20:48
TRAIN 0-10,False,CC9,CC8,06/01/2017,20:48
TRAIN 0-12,True,CC15,CC14,06/01/2017,20:48
TRAIN 0-12,False,CC14,CC13,06/01/2017,20:48
TRAIN 1-0,True,CC15,CC14,06/01/2017,20:48
TRAIN 1-1,True,CC17,CC16,06/01/2017,20:48
TRAIN 1-4,True,CC24,CC23,06/01/2017,20:48
TRAIN 1-4,False,CC23,CC22,06/01/2017,20:48
TRAIN 1-5,True,CC26,CC25,06/01/2017,20:48
TRAIN 1-7,True,CC28,CC29,06/01/2017,20:48
TRAIN 1-10,True,CC21,CC22,06/01/2017,20:48
TRAIN 1-10,False,CC22,CC23,06/01/2017,20:48
TRAIN 1-11,True,CC19,CC20,06/01/2017,20:48
TRAIN 0-3,True,CC10,CC11,06/01/2017,20:49
TRAIN 0-3,False,CC11,CC12,06/01/2017,20:49
TRAIN 0-4,True,CC8,CC9,06/01/2017,20:49
TRAIN 0-5,True,CC5,CC6,06/01/2017,20:49
TRAIN 0-5,False,CC6,CC7,06/01/2017,20:49
TRAIN 0-6,True,CC3,CC4,06/01/2017,20:49
TRAIN 0-6,False,CC4,CC5,06/01/2017,20:49
TRAIN 0-7,False,CC1,CC2,06/01/2017,20:49
TRAIN 0-8,True,CC5,CC4,06/01/2017,20:49
TRAIN 0-8,False,CC4,CC3,06/01/2017,20:49
TRAIN 0-9,False,CC6,CC5,06/01/2017,20:49
TRAIN 0-11,True,CC12,CC11,06/01/2017,20:49
TRAIN 0-11,False,CC11,CC10,06/01/2017,20:49
TRAIN 1-0,True,CC15,CC14,06/01/2017,20:49
TRAIN 1-0,False,CC14,CC13,06/01/2017,20:49
TRAIN 1-1,True,CC17,CC16,06/01/2017,20:49
TRAIN 1-1,False,CC16,CC15,06/01/2017,20:49
TRAIN 1-2,True,CC19,CC17,06/01/2017,20:49
TRAIN 1-3,True,CC21,CC20,06/01/2017,20:49
TRAIN 1-3,False,CC20,CC19,06/01/2017,20:49
TRAIN 1-5,True,CC26,CC25,06/01/2017,20:49
TRAIN 1-5,False,CC25,CC24,06/01/2017,20:49
TRAIN 1-6,True,CC28,CC27,06/01/2017,20:49
TRAIN 1-6,False,CC27,CC26,06/01/2017,20:49
TRAIN 1-7,True,CC28,CC29,06/01/2017,20:49
TRAIN 1-7,False,CC29,CC28,06/01/2017,20:49
TRAIN 1-8,True,CC26,CC27,06/01/2017,20:49
TRAIN 1-8,False,CC27,CC28,06/01/2017,20:49
TRAIN 1-9,True,CC24,CC25,06/01/2017,20:49
TRAIN 1-9,False,CC25,CC26,06/01/2017,20:49
TRAIN 1-11,True,CC19,CC20,06/01/2017,20:49
TRAIN 1-11,False,CC20,CC21,06/01/2017,20:49
TRAIN 1-12,True,CC17,CC19,06/01/2017,20:49
TRAIN 0-0,True,CC17,CC19,06/01/2017,20:50
TRAIN 0-1,True,CC15,CC16,06/01/2017,20:50
TRAIN 0-1,False,CC16,CC17,06/01/2017,20:50
TRAIN 0-2,True,CC13,CC14,06/01/2017,20:50
TRAIN 0-2,False,CC14,CC15,06/01/2017,20:50
TRAIN 0-4,True,CC8,CC9,06/01/2017,20:50
TRAIN 0-4,False,CC9,CC10,06/01/2017,20:50
TRAIN 0-5,False,CC7,CC8,06/01/2017,20:50
TRAIN 0-7,False,CC2,CC3,06/01/2017,20:50
TRAIN 0-10,True,CC9,CC8,06/01/2017,20:50
TRAIN 0-12,True,CC14,CC13,06/01/2017,20:50
TRAIN 0-12,False,CC13,CC12,06/01/2017,20:50
TRAIN 1-2,True,CC19,CC17,06/01/2017,20:50
TRAIN 1-4,True,CC23,CC22,06/01/2017,20:50
TRAIN 1-4,False,CC22,CC21,06/01/2017,20:50
TRAIN 1-10,True,CC22,CC23,06/01/2017,20:50
TRAIN 1-10,False,CC23,CC24,06/01/2017,20:50
TRAIN 1-12,True,CC17,CC19,06/01/2017,20:50
TRAIN 0-0,True,CC17,CC19,06/01/2017,20:51
TRAIN 0-3,True,CC11,CC12,06/01/2017,20:51
TRAIN 0-3,False,CC12,CC13,06/01/2017,20:51
TRAIN 0-6,True,CC4,CC5,06/01/2017,20:51
TRAIN 0-6,False,CC5,CC6,06/01/2017,20:51
TRAIN 0-8,True,CC4,CC3,06/01/2017,20:51
TRAIN 0-8,False,CC3,CC2,06/01/2017,20:51
TRAIN 0-9,True,CC6,CC5,06/01/2017,20:51
TRAIN 0-10,True,CC9,CC8,06/01/2017,20:51
TRAIN 0-10,False,CC8,CC7,06/01/2017,20:51
TRAIN 0-11,True,CC11,CC10,06/01/2017,20:51
TRAIN 0-11,False,CC10,CC9,06/01/2017,20:51
TRAIN 1-0,True,CC14,CC13,06/01/2017,20:51
TRAIN 1-0,False,CC13,CC12,06/01/2017,20:51
TRAIN 1-1,True,CC16,CC15,06/01/2017,20:51
TRAIN 1-1,False,CC15,CC14,06/01/2017,20:51
TRAIN 1-2,True,CC19,CC17,06/01/2017,20:51
TRAIN 1-2,False,CC17,CC16,06/01/2017,20:51
TRAIN 1-3,True,CC20,CC19,06/01/2017,20:51
TRAIN 1-5,True,CC25,CC24,06/01/2017,20:51
TRAIN 1-5,False,CC24,CC23,06/01/2017,20:51
TRAIN 1-6,True,CC27,CC26,06/01/2017,20:51
TRAIN 1-6,False,CC26,CC25,06/01/2017,20:51
TRAIN 1-7,True,CC29,CC28,06/01/2017,20:51
TRAIN 1-8,True,CC27,CC28,06/01/2017,20:51
TRAIN 1-8,False,CC28,CC29,06/01/2017,20:51
TRAIN 1-9,True,CC25,CC26,06/01/2017,20:51
TRAIN 1-11,True,CC20,CC21,06/01/2017,20:51
TRAIN 1-11,False,CC21,CC22,06/01/2017,20:51
TRAIN 1-12,True,CC17,CC19,06/01/2017,20:51
TRAIN 1-12,False,CC19,CC20,06/01/2017,20:51
TRAIN 0-0,True,CC17,CC19,06/01/2017,20:52
TRAIN 0-0,False,CC19,CC20,06/01/2017,20:52
TRAIN 0-1,True,CC16,CC17,06/01/2017,20:52
TRAIN 0-2,True,CC14,CC15,06/01/2017,20:52
TRAIN 0-4,True,CC9,CC10,06/01/2017,20:52
TRAIN 0-4,False,CC10,CC11,06/01/2017,20:52
TRAIN 0-5,True,CC7,CC8,06/01/2017,20:52
TRAIN 0-5,False,CC8,CC9,06/01/2017,20:52
TRAIN 0-7,True,CC2,CC3,06/01/2017,20:52
TRAIN 0-7,False,CC3,CC4,06/01/2017,20:52
TRAIN 0-9,True,CC6,CC5,06/01/2017,20:52
TRAIN 0-9,False,CC5,CC4,06/01/2017,20:52
TRAIN 0-12,True,CC13,CC12,06/01/2017,20:52
TRAIN 0-12,False,CC12,CC11,06/01/2017,20:52
TRAIN 1-3,True,CC20,CC19,06/01/2017,20:52
TRAIN 1-3,False,CC19,CC17,06/01/2017,20:52
TRAIN 1-4,True,CC22,CC21,06/01/2017,20:52
TRAIN 1-4,False,CC21,CC20,06/01/2017,20:52
TRAIN 1-7,True,CC29,CC28,06/01/2017,20:52
TRAIN 1-7,False,CC28,CC27,06/01/2017,20:52
TRAIN 1-9,True,CC25,CC26,06/01/2017,20:52
TRAIN 1-9,False,CC26,CC27,06/01/2017,20:52
TRAIN 1-10,True,CC23,CC24,06/01/2017,20:52
TRAIN 1-10,False,CC24,CC25,06/01/2017,20:52
TRAIN 0-1,True,CC16,CC17,06/01/2017,20:53
TRAIN 0-1,False,CC17,CC19,06/01/2017,20:53
TRAIN 0-2,True,CC14,CC15,06/01/2017,20:53
TRAIN 0-2,False,CC15,CC16,06/01/2017,20:53
TRAIN 0-3,True,CC12,CC13,06/01/2017,20:53
TRAIN 0-3,False,CC13,CC14,06/01/2017,20:53
TRAIN 0-6,True,CC5,CC6,06/01/2017,20:53
TRAIN 0-8,True,CC3,CC2,06/01/2017,20:53
TRAIN 0-8,False,CC2,CC1,06/01/2017,20:53
TRAIN 0-10,True,CC8,CC7,06/01/2017,20:53
TRAIN 0-10,False,CC7,CC6,06/01/2017,20:53
TRAIN 0-11,True,CC10,CC9,06/01/2017,20:53
TRAIN 0-11,False,CC9,CC8,06/01/2017,20:53
TRAIN 1-0,True,CC13,CC12,06/01/2017,20:53
TRAIN 1-0,False,CC12,CC11,06/01/2017,20:53
TRAIN 1-1,True,CC15,CC14,06/01/2017,20:53
TRAIN 1-2,True,CC17,CC16,06/01/2017,20:53
TRAIN 1-5,True,CC24,CC23,06/01/2017,20:53
TRAIN 1-5,False,CC23,CC22,06/01/2017,20:53
TRAIN 1-6,True,CC26,CC25,06/01/2017,20:53
TRAIN 1-8,True,CC28,CC29,06/01/2017,20:53
TRAIN 1-11,True,CC21,CC22,06/01/2017,20:53
TRAIN 1-11,False,CC22,CC23,06/01/2017,20:53
TRAIN 1-12,True,CC19,CC20,06/01/2017,20:53
TRAIN 0-0,True,CC19,CC20,06/01/2017,20:54
TRAIN 0-4,True,CC10,CC11,06/01/2017,20:54
TRAIN 0-4,False,CC11,CC12,06/01/2017,20:54
TRAIN 0-5,True,CC8,CC9,06/01/2017,20:54
TRAIN 0-6,True,CC5,CC6,06/01/2017,20:54
TRAIN 0-6,False,CC6,CC7,06/01/2017,20:54
TRAIN 0-7,True,CC3,CC4,06/01/2017,20:54
TRAIN 0-7,False,CC4,CC5,06/01/2017,20:54
TRAIN 0-8,False,CC1,CC2,06/01/2017,20:54
TRAIN 0-9,True,CC5,CC4,06/01/2017,20:54
TRAIN 0-9,False,CC4,CC3,06/01/2017,20:54
TRAIN 0-10,False,CC6,CC5,06/01/2017,20:54
TRAIN 0-12,True,CC12,CC11,06/01/2017,20:54
TRAIN 0-12,False,CC11,CC10,06/01/2017,20:54
TRAIN 1-1,True,CC15,CC14,06/01/2017,20:54
TRAIN 1-1,False,CC14,CC13,06/01/2017,20:54
TRAIN 1-2,True,CC17,CC16,06/01/2017,20:54
TRAIN 1-2,False,CC16,CC15,06/01/2017,20:54
TRAIN 1-3,True,CC19,CC17,06/01/2017,20:54
TRAIN 1-4,True,CC21,CC20,06/01/2017,20:54
TRAIN 1-4,False,CC20,CC19,06/01/2017,20:54
TRAIN 1-6,True,CC26,CC25,06/01/2017,20:54
TRAIN 1-6,False,CC25,CC24,06/01/2017,20:54
TRAIN 1-7,True,CC28,CC27,06/01/2017,20:54
TRAIN 1-7,False,CC27,CC26,06/01/2017,20:54
TRAIN 1-8,True,CC28,CC29,06/01/2017,20:54
TRAIN 1-8,False,CC29,CC28,06/01/2017,20:54
TRAIN 1-9,True,CC26,CC27,06/01/2017,20:54
TRAIN 1-9,False,CC27,CC28,06/01/2017,20:54
TRAIN 1-10,True,CC24,CC25,06/01/2017,20:54
TRAIN 1-10,False,CC25,CC26,06/01/2017,20:54
TRAIN 1-12,True,CC19,CC20,06/01/2017,20:54
TRAIN 1-12,False,CC20,CC21,06/01/2017,20:54
TRAIN 0-0,True,CC19,CC20,06/01/2017,20:55
TRAIN 0-0,False,CC20,CC21,06/01/2017,20:55
TRAIN 0-1,True,CC17,CC19,06/01/2017,20:55
TRAIN 0-2,True,CC15,CC16,06/01/2017,20:55
TRAIN 0-2,False,CC16,CC17,06/01/2017,20:55
TRAIN 0-3,True,CC13,CC14,06/01/2017,20:55
TRAIN 0-3,False,CC14,CC15,06/01/2017,20:55
TRAIN 0-5,True,CC8,CC9,06/01/2017,20:55
TRAIN 0-5,False,CC9,CC10,06/01/2017,20:55
TRAIN 0-6,False,CC7,CC8,06/01/2017,20:55
TRAIN 0-8,False,CC2,CC3,06/01/2017,20:55
TRAIN 0-11,True,CC9,CC8,06/01/2017,20:55
TRAIN 1-0,True,CC12,CC11,06/01/2017,20:55
TRAIN 1-0,False,CC11,CC10,06/01/2017,20:55
TRAIN 1-3,True,CC19,CC17,06/01/2017,20:55
TRAIN 1-5,True,CC23,CC22,06/01/2017,20:55
TRAIN 1-5,False,CC22,CC21,06/01/2017,20:55
TRAIN 1-11,True,CC22,CC23,06/01/2017,20:55
TRAIN 1-11,False,CC23,CC24,06/01/2017,20:55
TRAIN 0-1,True,CC17,CC19,06/01/2017,20:56
TRAIN 0-4,True,CC11,CC12,06/01/2017,20:56
TRAIN 0-4,False,CC12,CC13,06/01/2017,20:56
TRAIN 0-7,True,CC4,CC5,06/01/2017,20:56
TRAIN 0-7,False,CC5,CC6,06/01/2017,20:56
TRAIN 0-9,True,CC4,CC3,06/01/2017,20:56
TRAIN 0-9,False,CC3,CC2,06/01/2017,20:56
TRAIN 0-10,True,CC6,CC5,06/01/2017,20:56
TRAIN 0-11,True,CC9,CC8,06/01/2017,20:56
TRAIN 0-11,False,CC8,CC7,06/01/2017,20:56
